v,vw,o,c,h,l,t,n,date
33292721.0,253.747,247.4,253.92,257.91,245.73,1678680000000,444778,2023-03-13 04:00:00
33614078.0,259.1414,256.75,260.79,261.07,255.86,1678766400000,424540,2023-03-14 04:00:00
45990647.0,263.7382,259.98,265.44,266.48,259.21,1678852800000,609854,2023-03-15 04:00:00
54832140.0,272.5174,265.205,276.2,276.56,263.28,1678939200000,689137,2023-03-16 04:00:00
69527371.0,279.3912,278.26,279.43,283.33,276.3201,1679025600000,695574,2023-03-17 04:00:00
43466649.0,272.0137,276.98,272.23,277.48,269.85,1679284800000,604272,2023-03-20 04:00:00
34545504.0,272.3447,274.88,273.78,275.0,269.5191,1679371200000,425457,2023-03-21 04:00:00
34871230.0,275.8227,273.4,272.29,281.04,272.18,1679457600000,486919,2023-03-22 04:00:00
36610879.0,278.2622,277.94,277.66,281.06,275.2,1679544000000,447986,2023-03-23 04:00:00
28199962.0,278.6135,277.24,280.57,280.63,275.28,1679630400000,391637,2023-03-24 04:00:00
26840212.0,277.6231,280.5,276.38,281.4589,275.52,1679889600000,336991,2023-03-27 04:00:00
21878647.0,273.8328,275.79,275.23,276.14,272.0451,1679976000000,288361,2023-03-28 04:00:00
25087032.0,279.8952,278.96,280.51,281.1398,278.41,1680062400000,312671,2023-03-29 04:00:00
25053410.0,283.1788,284.23,284.05,284.46,281.48,1680148800000,338299,2023-03-30 04:00:00
32765976.0,286.5132,283.73,288.3,289.27,283.0,1680235200000,398970,2023-03-31 04:00:00
24743342.0,286.2717,286.52,287.23,288.27,283.95,1680494400000,351148,2023-04-03 04:00:00
25824299.0,287.9298,287.23,287.18,290.4499,285.67,1680580800000,351664,2023-04-04 04:00:00
22064770.0,284.4017,285.85,284.34,287.15,282.92,1680667200000,315075,2023-04-05 04:00:00
29770334.0,288.6584,283.21,291.6,292.08,282.03,1680753600000,391332,2023-04-06 04:00:00
23095494.0,287.7271,289.208,289.39,289.6,284.71,1681099200000,320739,2023-04-10 04:00:00
27011589.0,283.2909,285.75,282.83,285.98,281.64,1681185600000,397668,2023-04-11 04:00:00
27392932.0,284.4641,284.79,283.49,287.01,281.96,1681272000000,392791,2023-04-12 04:00:00
24212878.0,288.1325,283.59,289.84,289.9,283.17,1681358400000,319817,2023-04-13 04:00:00
20982817.0,285.9764,287.0,286.14,288.48,283.69,1681444800000,325336,2023-04-14 04:00:00
23836223.0,288.2686,289.93,288.8,291.6,286.16,1681704000000,327268,2023-04-17 04:00:00
20129345.0,288.499,291.57,288.37,291.755,287.01,1681790400000,283384,2023-04-18 04:00:00
17150271.0,287.4678,285.99,288.45,289.05,284.54,1681876800000,280116,2023-04-19 04:00:00
23244363.0,286.6919,285.25,286.11,289.03,285.08,1681963200000,307055,2023-04-20 04:00:00
21676387.0,285.0868,285.01,285.76,286.27,283.0608,1682049600000,312673,2023-04-21 04:00:00
26611014.0,281.7132,282.09,281.77,284.95,278.72,1682308800000,420683,2023-04-24 04:00:00
45759736.0,280.4904,279.51,275.42,281.6,275.37,1682395200000,616117,2023-04-25 04:00:00
64542982.0,296.0297,296.7,295.37,299.57,292.73,1682481600000,870311,2023-04-26 04:00:00
46462608.0,302.55,295.97,304.83,305.2,295.25,1682568000000,650723,2023-04-27 04:00:00
36469613.0,306.256,304.01,307.26,308.93,303.31,1682654400000,496688,2023-04-28 04:00:00
21267115.0,306.615,306.97,305.56,308.6,305.15,1682913600000,316909,2023-05-01 04:00:00
26404431.0,306.093,307.76,305.41,309.18,303.91,1683000000000,393439,2023-05-02 04:00:00
22360754.0,305.7745,306.62,304.4,308.61,304.09,1683086400000,352104,2023-05-03 04:00:00
22519907.0,305.777,306.24,305.41,307.7626,303.4,1683172800000,311224,2023-05-04 04:00:00
28196052.0,309.5482,305.72,310.65,311.97,304.27,1683259200000,381026,2023-05-05 04:00:00
21308813.0,308.0936,310.13,308.65,310.2,306.09,1683518400000,335929,2023-05-08 04:00:00
21340829.0,307.7179,308.0,307.0,310.04,306.31,1683604800000,299950,2023-05-09 04:00:00
30078044.0,310.9026,308.62,312.31,313.0,307.67,1683691200000,398456,2023-05-10 04:00:00
31680179.0,309.3559,310.1,310.11,311.12,306.2601,1683777600000,381620,2023-05-11 04:00:00
19672946.0,308.1878,310.55,308.97,310.65,306.6,1683864000000,298800,2023-05-12 04:00:00
16336547.0,309.0666,309.095,309.46,309.905,307.59,1684123200000,269983,2023-05-15 04:00:00
25680347.0,312.432,309.83,311.74,313.71,309.83,1684209600000,352425,2023-05-16 04:00:00
24315012.0,313.0997,312.29,314.0,314.43,310.74,1684296000000,308657,2023-05-17 04:00:00
27275991.0,317.1105,314.53,318.52,319.04,313.72,1684382400000,386415,2023-05-18 04:00:00
27543551.0,317.8475,316.74,318.34,318.75,316.37,1684468800000,325653,2023-05-19 04:00:00
24115664.0,320.8507,318.6,321.18,322.59,318.01,1684728000000,342361,2023-05-22 04:00:00
30797173.0,317.7116,320.03,315.26,322.72,315.25,1684814400000,430792,2023-05-23 04:00:00
23384887.0,314.2333,314.73,313.85,316.5,312.61,1684900800000,353391,2023-05-24 04:00:00
43205743.0,324.1808,323.24,325.92,326.9,320.0,1684987200000,549354,2023-05-25 04:00:00
36630633.0,330.8431,324.02,332.89,333.4,323.88,1685073600000,509702,2023-05-26 04:00:00
29503070.0,332.3713,335.23,331.21,335.74,330.52,1685419200000,522152,2023-05-30 04:00:00
45950553.0,329.8836,332.29,328.39,335.94,327.33,1685505600000,494039,2023-05-31 04:00:00
26773851.0,330.6137,325.93,332.58,333.53,324.72,1685592000000,412274,2023-06-01 04:00:00
25853669.0,334.9782,334.247,335.4,337.5,332.55,1685678400000,392402,2023-06-02 04:00:00
21307053.0,336.6865,335.22,335.94,338.5599,334.6601,1685937600000,374635,2023-06-05 04:00:00
20396223.0,333.7197,335.33,333.68,335.37,332.17,1686024000000,339188,2023-06-06 04:00:00
40706629.0,325.7113,331.65,323.38,334.49,322.5,1686110400000,615252,2023-06-07 04:00:00
23260258.0,325.0463,323.935,325.26,326.64,323.35,1686196800000,373419,2023-06-08 04:00:00
22528950.0,327.3052,324.99,326.79,329.99,324.41,1686283200000,367279,2023-06-09 04:00:00
24281753.0,329.5156,328.58,331.85,332.0999,325.16,1686542400000,390478,2023-06-12 04:00:00
22801279.0,333.4592,334.465,334.29,336.98,330.39,1686628800000,356040,2023-06-13 04:00:00
26003791.0,336.4501,334.34,337.34,339.04,332.81,1686715200000,456396,2023-06-14 04:00:00
38852845.0,345.5015,337.48,348.1,349.84,337.2,1686801600000,594418,2023-06-15 04:00:00
46546285.0,345.87,351.32,342.33,351.47,341.95,1686888000000,481102,2023-06-16 04:00:00
26333307.0,338.2942,339.31,338.05,342.08,335.86,1687233600000,421893,2023-06-20 04:00:00
25117799.0,334.2187,336.37,333.56,337.73,332.07,1687320000000,386737,2023-06-21 04:00:00
23556764.0,337.7777,334.12,339.71,340.12,333.34,1687406400000,374340,2023-06-22 04:00:00
23146901.0,335.5853,334.36,335.02,337.96,333.45,1687492800000,351843,2023-06-23 04:00:00
21520582.0,330.8935,333.72,328.6,336.11,328.49,1687752000000,391852,2023-06-26 04:00:00
24353972.0,333.4372,331.86,334.57,336.15,329.3,1687838400000,345545,2023-06-27 04:00:00
20259523.0,335.7149,334.66,335.85,337.98,333.81,1687924800000,327478,2023-06-28 04:00:00
16997042.0,334.6334,334.71,335.05,336.11,332.62,1688011200000,276397,2023-06-29 04:00:00
26832756.0,340.6447,337.75,340.54,342.73,337.2,1688097600000,364616,2023-06-30 04:00:00
12507092.0,338.2957,339.19,337.99,340.9,336.571,1688356800000,252534,2023-07-03 04:00:00
18172378.0,338.6334,335.09,338.15,341.65,334.7276,1688529600000,346745,2023-07-05 04:00:00
28195534.0,340.0806,337.3,341.27,342.99,335.5,1688616000000,453686,2023-07-06 04:00:00
21208974.0,339.134,339.32,337.22,341.79,337.0,1688702400000,336861,2023-07-07 04:00:00
32739449.0,330.9423,334.6,331.83,335.23,327.59,1688961600000,551490,2023-07-10 04:00:00
26698218.0,330.6934,331.06,332.47,332.86,327.0,1689048000000,428341,2023-07-11 04:00:00
29995262.0,337.9785,336.6,337.2,341.652,335.67,1689134400000,443122,2023-07-12 04:00:00
20567159.0,341.6023,339.56,342.66,343.74,339.02,1689220800000,352822,2023-07-13 04:00:00
28349069.0,347.4862,347.59,345.24,351.43,344.31,1689307200000,474705,2023-07-14 04:00:00
20363927.0,345.3375,345.678,345.73,346.99,342.2,1689566400000,354554,2023-07-17 04:00:00
64851305.0,358.335,345.83,359.49,366.78,342.17,1689652800000,903519,2023-07-18 04:00:00
39720401.0,356.9136,361.75,355.08,362.46,352.435,1689739200000,627574,2023-07-19 04:00:00
33729395.0,349.2517,353.57,346.87,357.97,345.37,1689825600000,537719,2023-07-20 04:00:00
69402882.0,344.6154,349.15,343.77,350.3,339.83,1689912000000,533848,2023-07-21 04:00:00
26724646.0,344.8138,345.85,345.11,346.92,342.31,1690171200000,387230,2023-07-24 04:00:00
41614439.0,348.2785,347.11,350.98,351.89,345.07,1690257600000,622408,2023-07-25 04:00:00
58383702.0,337.2226,341.44,337.77,344.67,333.11,1690344000000,990567,2023-07-26 04:00:00
39611012.0,334.6987,340.48,330.72,341.33,329.05,1690430400000,745452,2023-07-27 04:00:00
28449068.0,337.4318,333.67,338.37,340.01,333.17,1690516800000,447434,2023-07-28 04:00:00
25445972.0,335.1445,336.92,335.92,337.695,333.36,1690776000000,461944,2023-07-31 04:00:00
18381253.0,336.4363,335.19,336.34,338.54,333.7,1690862400000,332085,2023-08-01 04:00:00
27759757.0,328.8435,333.63,327.5,333.63,326.3551,1690948800000,521033,2023-08-02 04:00:00
18360352.0,327.6559,326.0,326.66,329.88,325.95,1691035200000,323370,2023-08-03 04:00:00
23741484.0,330.8896,331.88,327.78,335.14,327.24,1691121600000,430655,2023-08-04 04:00:00
17023526.0,329.5521,328.37,330.11,331.11,327.52,1691380800000,307078,2023-08-07 04:00:00
22274170.0,325.1445,326.96,326.05,328.75,323.0,1691467200000,389123,2023-08-08 04:00:00
22339508.0,323.2968,326.47,322.23,327.11,321.0499,1691553600000,352448,2023-08-09 04:00:00
20103165.0,323.9963,326.015,322.93,328.26,321.18,1691640000000,295450,2023-08-10 04:00:00
24355491.0,321.0487,320.26,321.01,322.41,319.21,1691726400000,355599,2023-08-11 04:00:00
18814579.0,322.6942,321.39,324.04,324.06,320.08,1691985600000,302315,2023-08-14 04:00:00
16813785.0,322.9819,323.0,321.86,325.09,320.9034,1692072000000,294672,2023-08-15 04:00:00
20698864.0,321.7008,320.8,320.4,324.42,319.8035,1692158400000,299352,2023-08-16 04:00:00
21257161.0,318.3484,320.54,316.88,321.87,316.21,1692244800000,342111,2023-08-17 04:00:00
24751706.0,315.3222,314.49,316.48,318.38,311.5508,1692331200000,404544,2023-08-18 04:00:00
23989956.0,320.4589,317.93,321.88,322.77,317.04,1692590400000,358127,2023-08-21 04:00:00
16018024.0,323.4052,325.5,322.46,326.075,321.46,1692676800000,294427,2023-08-22 04:00:00
21164682.0,327.3649,323.82,327.0,329.2,323.46,1692763200000,289589,2023-08-23 04:00:00
23277194.0,323.1078,332.85,319.97,332.98,319.96,1692849600000,338014,2023-08-24 04:00:00
21684104.0,322.1106,321.47,322.98,325.36,318.8001,1692936000000,318092,2023-08-25 04:00:00
14808482.0,323.4131,325.66,323.7,326.15,321.722,1693195200000,248204,2023-08-28 04:00:00
19284590.0,327.1681,321.88,328.41,328.9835,321.88,1693281600000,299190,2023-08-29 04:00:00
15222110.0,328.5478,328.67,328.79,329.81,326.445,1693368000000,251172,2023-08-30 04:00:00
26403154.0,328.0876,329.2,327.76,330.9099,326.78,1693454400000,271738,2023-08-31 04:00:00
14886424.0,328.5957,331.31,328.66,331.99,326.78,1693540800000,298313,2023-09-01 04:00:00
18553859.0,332.6823,329.0,333.55,334.85,328.66,1693886400000,306760,2023-09-05 04:00:00
17535773.0,332.2617,333.38,332.88,334.46,330.18,1693972800000,277719,2023-09-06 04:00:00
18369595.0,330.6156,331.29,329.91,333.08,329.03,1694059200000,290407,2023-09-07 04:00:00
19548165.0,334.384,330.09,334.27,336.16,329.46,1694145600000,307635,2023-09-08 04:00:00
16583324.0,337.3191,337.24,337.94,338.42,335.43,1694404800000,277880,2023-09-11 04:00:00
17562282.0,333.0369,335.815,331.77,336.79,331.48,1694491200000,284513,2023-09-12 04:00:00
16544412.0,335.2687,331.31,336.06,336.85,331.17,1694577600000,257199,2023-09-13 04:00:00
20263548.0,339.0099,339.148,338.7,340.86,336.57,1694664000000,310337,2023-09-14 04:00:00
37503592.0,332.2853,336.92,330.22,337.3975,329.65,1694750400000,373232,2023-09-15 04:00:00
16834208.0,328.6563,327.8,329.06,330.4,326.36,1695009600000,309477,2023-09-18 04:00:00
16514487.0,327.2065,326.17,328.65,329.39,324.51,1695096000000,275795,2023-09-19 04:00:00
21399225.0,324.4602,329.51,320.77,329.59,320.51,1695182400000,351303,2023-09-20 04:00:00
35560362.0,320.9522,319.26,319.53,325.3499,315.0,1695268800000,526012,2023-09-21 04:00:00
21436887.0,318.4263,321.32,317.01,321.45,316.15,1695355200000,341056,2023-09-22 04:00:00
17835964.0,316.584,316.59,317.54,317.67,315.0,1695614400000,291124,2023-09-25 04:00:00
25647573.0,312.1074,315.13,312.14,315.88,310.02,1695700800000,408374,2023-09-26 04:00:00
19370182.0,311.9009,312.3,312.79,314.299,309.69,1695787200000,335794,2023-09-27 04:00:00
19681064.0,312.8031,310.99,313.64,315.48,309.45,1695873600000,338062,2023-09-28 04:00:00
24147298.0,316.6707,317.75,315.75,319.47,314.98,1695960000000,371549,2023-09-29 04:00:00
20570006.0,319.5579,316.28,321.8,321.888,315.18,1696219200000,354432,2023-10-02 04:00:00
21027792.0,314.3557,320.83,313.39,321.39,311.215,1696305600000,354262,2023-10-03 04:00:00
20717444.0,317.962,314.03,318.955,320.04,314.0,1696392000000,340623,2023-10-04 04:00:00
16965629.0,317.9018,319.09,319.36,319.98,314.9,1696478400000,292278,2023-10-05 04:00:00
25673630.0,325.0766,316.55,327.26,329.19,316.3,1696564800000,374485,2023-10-06 04:00:00
19891180.0,328.0256,324.75,329.82,330.3,323.18,1696824000000,309948,2023-10-09 04:00:00
20557094.0,329.2022,330.96,328.39,331.1,327.67,1696910400000,314761,2023-10-10 04:00:00
20063246.0,331.5068,331.21,332.42,332.82,329.14,1696996800000,280438,2023-10-11 04:00:00
19313098.0,331.366,330.565,331.16,333.6299,328.72,1697083200000,334254,2023-10-12 04:00:00
20983805.0,329.1471,332.38,327.73,333.83,326.36,1697169600000,397249,2023-10-13 04:00:00
22153713.0,333.3168,331.05,332.64,336.14,330.6,1697428800000,360739,2023-10-16 04:00:00
18238523.0,331.2465,329.59,332.06,333.46,327.41,1697515200000,293598,2023-10-17 04:00:00
23145202.0,331.7636,332.49,330.11,335.59,328.3,1697601600000,333823,2023-10-18 04:00:00
25049471.0,333.2315,332.15,331.32,336.88,330.91,1697688000000,366501,2023-10-19 04:00:00
25020125.0,327.9375,331.72,326.67,331.92,325.45,1697774400000,322790,2023-10-20 04:00:00
23974748.0,329.2188,325.47,329.32,332.725,324.39,1698033600000,353047,2023-10-23 04:00:00
31153571.0,333.8854,331.3,330.53,331.84,327.6,1698120000000,480549,2023-10-24 04:00:00
55053828.0,340.9822,345.02,340.67,346.2,337.62,1698206400000,729751,2023-10-25 04:00:00
37810293.0,331.2156,340.54,327.89,341.63,326.94,1698292800000,534329,2023-10-26 04:00:00
29791522.0,331.6575,330.425,329.81,336.72,328.4007,1698379200000,430129,2023-10-27 04:00:00
22829326.0,336.3741,333.41,337.31,339.45,330.52,1698638400000,355946,2023-10-30 04:00:00
20265282.0,337.2437,338.85,338.11,339.0,334.69,1698724800000,307402,2023-10-31 04:00:00
28158819.0,344.9564,339.79,346.07,347.42,339.65,1698811200000,425441,2023-11-01 04:00:00
24348072.0,347.5945,347.24,348.32,348.83,344.77,1698897600000,374637,2023-11-02 04:00:00
23537673.0,351.9435,349.63,352.8,354.39,347.33,1698984000000,390975,2023-11-03 04:00:00
23828301.0,355.997,353.45,356.53,357.54,353.35,1699246800000,377865,2023-11-06 05:00:00
25823931.0,360.671,359.4,360.53,362.46,357.63,1699333200000,373389,2023-11-07 05:00:00
26743428.0,362.3926,361.68,363.2,363.87,360.55,1699419600000,316039,2023-11-08 05:00:00
24847331.0,362.0007,362.3,360.69,364.79,360.362,1699506000000,338377,2023-11-09 05:00:00
28036164.0,367.5711,361.49,369.67,370.1,361.07,1699592400000,382843,2023-11-10 05:00:00
19986506.0,367.1673,368.22,366.68,368.47,365.9,1699851600000,340608,2023-11-13 05:00:00
27683862.0,370.2471,371.01,370.27,371.95,367.3454,1699938000000,409291,2023-11-14 05:00:00
26856895.0,369.819,371.28,369.67,373.13,367.11,1700024400000,399873,2023-11-15 05:00:00
27182315.0,374.8465,370.96,376.17,376.35,370.18,1700110800000,405563,2023-11-16 05:00:00
39800371.0,370.7359,373.61,369.85,374.37,367.0,1700197200000,560741,2023-11-17 05:00:00
52528964.0,375.7212,371.22,377.44,378.87,371.0,1700456400000,771744,2023-11-20 05:00:00
28422845.0,373.1602,375.67,373.07,376.2215,371.12,1700542800000,460034,2023-11-21 05:00:00
23173184.0,377.8874,378.0,377.85,379.7899,374.965,1700629200000,405032,2023-11-22 05:00:00
10026649.0,376.8156,377.33,377.43,377.97,375.135,1700802000000,201902,2023-11-24 05:00:00
22179228.0,378.5792,376.78,378.61,380.64,376.2,1701061200000,352779,2023-11-27 05:00:00
20354067.0,381.5382,378.35,382.7,383.0,378.16,1701147600000,358980,2023-11-28 05:00:00
28963399.0,379.514,383.76,378.85,384.3,377.44,1701234000000,405555,2023-11-29 05:00:00
30545295.0,378.1431,378.49,378.91,380.09,375.47,1701320400000,364027,2023-11-30 05:00:00
33036672.0,374.0143,376.76,374.51,378.16,371.31,1701406800000,516939,2023-12-01 05:00:00
32063301.0,367.2104,369.1,369.14,369.52,362.9,1701666000000,504198,2023-12-04 05:00:00
23017535.0,371.2053,366.45,372.52,373.075,365.621,1701752400000,373673,2023-12-05 05:00:00
21174417.0,369.9703,373.54,368.8,374.18,368.03,1701838800000,326371,2023-12-06 05:00:00
23118104.0,369.8581,368.23,370.95,371.4527,366.32,1701925200000,324952,2023-12-07 05:00:00
20142366.0,372.7762,369.2,374.23,374.46,368.23,1702011600000,297366,2023-12-08 05:00:00
27708757.0,369.5369,368.48,371.3,371.6,366.1,1702270800000,414479,2023-12-11 05:00:00
24834333.0,372.7849,370.85,374.38,374.42,370.46,1702357200000,341947,2023-12-12 05:00:00
30605531.0,374.3346,376.02,374.37,377.6361,370.77,1702443600000,397694,2023-12-13 05:00:00
43270261.0,367.279,373.31,365.93,373.76,364.13,1702530000000,625496,2023-12-14 05:00:00
78502324.0,370.1111,366.85,370.73,372.4,366.28,1702616400000,447189,2023-12-15 05:00:00
21802878.0,371.7442,369.45,372.65,373.0,368.68,1702875600000,338225,2023-12-18 05:00:00
20593658.0,372.2648,371.49,373.26,373.26,369.84,1702962000000,306094,2023-12-19 05:00:00
26316623.0,373.0735,375.0,370.62,376.03,370.53,1703048400000,396010,2023-12-20 05:00:00
17608006.0,372.3574,372.56,373.54,374.41,370.04,1703134800000,289267,2023-12-21 05:00:00
17102684.0,374.4106,373.68,374.58,375.18,372.71,1703221200000,282280,2023-12-22 05:00:00
12673050.0,374.7134,375.0,374.66,376.94,373.5,1703566800000,264666,2023-12-26 05:00:00
14905412.0,373.7921,373.69,374.07,375.06,372.8116,1703653200000,266403,2023-12-27 05:00:00
14327013.0,375.4457,375.37,375.28,376.458,374.16,1703739600000,278146,2023-12-28 05:00:00
18730838.0,375.8532,376.0,376.04,377.16,373.48,1703826000000,296401,2023-12-29 05:00:00
25258633.0,370.0458,373.86,370.87,375.9,366.771,1704171600000,458059,2024-01-02 05:00:00
23013465.0,371.1638,369.01,370.6,373.2562,368.51,1704258000000,373400,2024-01-03 05:00:00
20901502.0,369.8079,370.665,367.94,373.1,367.17,1704344400000,336221,2024-01-04 05:00:00
21004575.0,368.9509,368.97,367.75,372.06,366.5,1704430800000,327543,2024-01-05 05:00:00
23132275.0,372.9106,369.3,374.69,375.2,369.01,1704690000000,370000,2024-01-08 05:00:00
20828828.0,374.4701,372.01,375.79,375.99,371.19,1704776400000,348112,2024-01-09 05:00:00
25497145.0,381.6297,376.37,382.77,384.17,376.32,1704862800000,425875,2024-01-10 05:00:00
27850846.0,384.6284,386.0,384.63,390.68,380.38,1704949200000,462956,2024-01-11 05:00:00
21641153.0,387.404,385.49,388.47,388.68,384.65,1705035600000,349003,2024-01-12 05:00:00
27142268.0,390.7025,393.66,390.27,394.03,387.6229,1705381200000,461337,2024-01-16 05:00:00
21698908.0,388.3601,387.98,389.47,390.11,384.81,1705467600000,363161,2024-01-17 05:00:00
23391588.0,392.7206,391.72,393.87,393.99,390.12,1705554000000,369691,2024-01-18 05:00:00
29331136.0,396.7214,395.76,398.67,398.67,393.5,1705640400000,425457,2024-01-19 05:00:00
27016902.0,396.8531,400.02,396.51,400.62,393.59,1705899600000,450387,2024-01-22 05:00:00
20525882.0,397.3286,395.75,398.9,399.38,393.93,1705986000000,318881,2024-01-23 05:00:00
24362953.0,403.082,401.54,402.56,405.63,400.45,1706072400000,412572,2024-01-24 05:00:00
21008155.0,404.8272,404.32,404.87,407.01,402.5294,1706158800000,386008,2024-01-25 05:00:00
17803271.0,404.0245,404.37,403.93,406.17,402.43,1706245200000,337194,2024-01-26 05:00:00
24479936.0,408.1096,406.06,409.72,409.98,404.33,1706504400000,446367,2024-01-29 05:00:00
33443110.0,408.7068,412.26,408.59,413.05,406.4501,1706590800000,606541,2024-01-30 05:00:00
47855797.0,403.0427,406.96,397.58,415.32,397.21,1706677200000,736134,2024-01-31 05:00:00
30656726.0,404.4632,401.83,403.78,408.0,401.8,1706763600000,476057,2024-02-01 05:00:00
28186570.0,409.8995,403.81,411.22,412.65,403.56,1706850000000,474633,2024-02-02 05:00:00
25352286.0,406.2356,409.9,405.65,411.16,403.99,1707109200000,455599,2024-02-05 05:00:00
18382624.0,404.8658,405.88,405.49,407.97,402.91,1707195600000,342464,2024-02-06 05:00:00
22340526.0,411.9182,407.44,414.05,414.3,407.4,1707282000000,352956,2024-02-07 05:00:00
21225257.0,413.833,414.05,414.11,415.56,412.53,1707368400000,323852,2024-02-08 05:00:00
22010344.0,418.7587,415.25,420.55,420.82,415.09,1707454800000,369746,2024-02-09 05:00:00
21202921.0,416.8165,420.555,415.26,420.74,414.75,1707714000000,401543,2024-02-12 05:00:00
27824936.0,406.7192,404.94,406.32,410.071,403.39,1707800400000,544613,2024-02-13 05:00:00
20394390.0,407.4282,408.07,409.49,409.84,404.57,1707886800000,384409,2024-02-14 05:00:00
21825525.0,406.0888,408.14,406.56,409.13,404.29,1707973200000,412617,2024-02-15 05:00:00
22296495.0,405.1959,407.96,404.06,408.29,403.44,1708059600000,371675,2024-02-16 05:00:00
24307915.0,401.4432,403.24,402.79,404.49,398.01,1708405200000,450376,2024-02-20 05:00:00
18576472.0,400.2873,400.17,402.18,402.29,397.22,1708491600000,372891,2024-02-21 05:00:00
26924129.0,410.8021,410.19,411.65,412.83,408.57,1708578000000,438851,2024-02-22 05:00:00
16290899.0,411.3814,415.67,410.34,415.86,408.97,1708664400000,339007,2024-02-23 05:00:00
16193505.0,408.6943,411.455,407.54,412.16,407.36,1708923600000,360536,2024-02-26 05:00:00
14835827.0,406.5203,407.99,407.48,408.32,403.85,1709010000000,329867,2024-02-27 05:00:00
13152525.0,407.2066,408.175,407.72,409.3,405.3201,1709096400000,288488,2024-02-28 05:00:00
31947263.0,411.6895,408.64,413.64,414.2,405.92,1709182800000,381314,2024-02-29 05:00:00
17805495.0,414.0684,411.27,415.5,415.87,410.88,1709269200000,394307,2024-03-01 05:00:00
17595956.0,415.1331,413.44,414.92,417.35,412.32,1709528400000,397492,2024-03-04 05:00:00
26886877.0,403.9324,413.96,402.65,414.25,400.64,1709614800000,538262,2024-03-05 05:00:00
22320549.0,402.2288,402.97,402.09,405.16,398.39,1709701200000,449326,2024-03-06 05:00:00
18695839.0,407.6397,406.12,409.14,409.78,402.24,1709787600000,356884,2024-03-07 05:00:00
18002186.0,407.1068,407.96,406.22,410.42,404.33,1709874000000,372186,2024-03-08 05:00:00
16120752.0,403.871,403.762,404.52,405.68,401.26,1710129600000,361478,2024-03-11 04:00:00
